file,class,method,variable,usage
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",address,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",roomNumber,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",gender,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",mobile,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",idNumber,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",result,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",nationality,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",price,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",name,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",email,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"checkInCustomer/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",roomType,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"listAvailableRoomNumbers/2[java.lang.String,java.lang.String]",bed,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/controller/CheckInController.java,controller.CheckInController,"listAvailableRoomNumbers/2[java.lang.String,java.lang.String]",roomType,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous2,perform/0,ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous3,perform/0,ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Home.java,ui.Home$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/RoomNumberAvailableValidation.java,service.validation.RoomNumberAvailableValidation,"RoomNumberAvailableValidation/2[dao.RoomDao,java.lang.String]",roomNumber,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/RoomNumberAvailableValidation.java,service.validation.RoomNumberAvailableValidation,"RoomNumberAvailableValidation/2[dao.RoomDao,java.lang.String]",roomDao,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/RoomNumberAvailableValidation.java,service.validation.RoomNumberAvailableValidation,validate/0,ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous1,perform/0,ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/UserService.java,service.UserService$Anonymous1,perform/0,user,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous5,focusLost/1[java.awt.event.FocusEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous4,keyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous3,focusLost/1[java.awt.event.FocusEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous2,keyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous1,focusLost/1[java.awt.event.FocusEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous1,focusGained/1[java.awt.event.FocusEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,minimumLayoutSize/1[java.awt.Container],parent,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,maximumLayoutSize/1[java.awt.Container],target,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"addLayoutComponent/2[java.lang.String,java.awt.Component]",comp,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"addLayoutComponent/2[java.lang.String,java.awt.Component]",name,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,preferredLayoutSize/1[java.awt.Container],parent,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,getLayoutAlignmentX/1[java.awt.Container],target,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"addLayoutComponent/2[java.awt.Component,java.lang.Object]",comp,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"addLayoutComponent/2[java.awt.Component,java.lang.Object]",constraint,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,removeLayoutComponent/1[java.awt.Component],comp,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],parent,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],comp,5
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],c,7
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],size,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],insets,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],x,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],width,5
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],y,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,layoutContainer/1[java.awt.Container],height,5
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,getLayoutAlignmentY/1[java.awt.Container],target,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,invalidateLayout/1[java.awt.Container],target,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",parent,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",comp,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",c,7
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",size,5
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",maxHeight,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",insets,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",x,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",width,5
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",y,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",type,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",maxWidth,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteLayout.java,org.netbeans.lib.awtextra.AbsoluteLayout,"layoutSize/2[java.awt.Container,org.netbeans.lib.awtextra.AbsoluteLayout.LayoutSizeType]",height,5
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,listCheckedOutCustomers/0,ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,findBillById/1[java.lang.String],ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,findBillById/1[java.lang.String],billId,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,listCheckedOutCustomersByDate/1[java.lang.String],outDate,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/BillingService.java,service.BillingService,listCheckedOutCustomersByDate/1[java.lang.String],ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jButton1ActionPerformed/1[java.awt.event.ActionEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jComboBox1KeyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,main/1[java.lang.String[]],args,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,main/1[java.lang.String[]],ex,7
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,main/1[java.lang.String[]],info,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jLabel9MouseClicked/1[java.awt.event.MouseEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtansKeyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jButton2ActionPerformed/1[java.awt.event.ActionEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,handleRegistration/1[java.lang.String],result,6
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,handleRegistration/1[java.lang.String],successMessage,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtansActionPerformed/1[java.awt.event.ActionEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtpasswordKeyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtnameActionPerformed/1[java.awt.event.ActionEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtnameKeyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyReleased/1[java.awt.event.KeyEvent],a,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyReleased/1[java.awt.event.KeyEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyReleased/1[java.awt.event.KeyEvent],b,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyReleased/1[java.awt.event.KeyEvent],s,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyReleased/1[java.awt.event.KeyEvent],splitString,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jLabel1MouseClicked/1[java.awt.event.MouseEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,jLabel1MouseClicked/1[java.awt.event.MouseEvent],yes,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtpasswordActionPerformed/1[java.awt.event.ActionEvent],evt,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,focusField/1[java.lang.String],field,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/Signup.java,ui.Signup,txtemailKeyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous9,keyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/NumericValidation.java,service.validation.NumericValidation,validate/0,ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/NumericValidation.java,service.validation.NumericValidation,"NumericValidation/3[java.lang.String,java.lang.String,java.lang.String]",field,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/NumericValidation.java,service.validation.NumericValidation,"NumericValidation/3[java.lang.String,java.lang.String,java.lang.String]",message,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/validation/NumericValidation.java,service.validation.NumericValidation,"NumericValidation/3[java.lang.String,java.lang.String,java.lang.String]",value,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous8,actionPerformed/1[java.awt.event.ActionEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous7,focusLost/1[java.awt.event.FocusEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous6,keyReleased/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous6,keyTyped/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/ui/CustomerCheckIn.java,ui.CustomerCheckIn$Anonymous6,keyPressed/1[java.awt.event.KeyEvent],evt,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/4[int,int,int,int]",x,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/4[int,int,int,int]",width,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/4[int,int,int,int]",y,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/4[int,int,int,int]",height,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/2[int,int]",x,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/2[int,int]",y,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,AbsoluteConstraints/1[java.awt.Rectangle],r,4
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/2[java.awt.Point,java.awt.Dimension]",p,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,"AbsoluteConstraints/2[java.awt.Point,java.awt.Dimension]",size,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/org/netbeans/lib/awtextra/AbsoluteConstraints.java,org.netbeans.lib.awtextra.AbsoluteConstraints,AbsoluteConstraints/1[java.awt.Point],p,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",dateFormat,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",start,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",currentDate,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",diff,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",daysText,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",checkInDate,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",ex,0
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",zone,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",price,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",today,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",daily,2
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",amountText,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",days,3
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",end,1
/home/lucas/Documentos/ufc/semestre_10/reuso/trabalho3/Hotel-Management-System/src/service/CheckOutService.java,service.CheckOutService,"calculateStay/3[java.lang.String,java.lang.String,boolean]",showDaysWhenZero,1
